employee_id,performance_rating,compliance_status,bonus_percentage
EMP_31651,3,Compliant,12.63
EMP_31652,4,Non-Compliant,12.59
EMP_31653,5,Compliant,8.16
EMP_31654,1,Compliant,8.28
EMP_31655,2,Compliant,15.3
EMP_31656,2,Compliant,21.03
EMP_31657,1,Non-Compliant,8.19
EMP_31658,2,Non-Compliant,9.41
EMP_31659,4,Compliant,5.49
EMP_31660,2,Compliant,10.26
EMP_31661,2,Compliant,6.19
EMP_31662,5,Compliant,11.23
EMP_31663,5,Compliant,12.0
EMP_31664,1,Compliant,7.54
EMP_31665,2,Compliant,11.37
EMP_31666,1,Compliant,6.53
EMP_31667,5,Compliant,11.96
EMP_31668,2,Compliant,10.46
EMP_31669,4,Non-Compliant,13.72
EMP_31670,4,Compliant,11.85
EMP_31671,2,Compliant,8.7
EMP_31672,4,Non-Compliant,10.51
EMP_31673,5,Compliant,6.43
EMP_31674,5,Compliant,14.4
EMP_31675,2,Compliant,7.05
EMP_31676,3,Compliant,11.6
EMP_31677,4,Compliant,7.11
EMP_31678,3,Compliant,5.42
EMP_31679,1,Non-Compliant,14.48
EMP_31680,3,Compliant,5.33
EMP_31681,5,Compliant,10.94
EMP_31682,3,Compliant,7.32
EMP_31683,1,Compliant,8.73
EMP_31684,2,Compliant,5.35
EMP_31685,5,Compliant,10.56
EMP_31686,4,Compliant,10.99
EMP_31687,4,Compliant,12.41
EMP_31688,1,Compliant,6.9
EMP_31689,3,Compliant,21.15
EMP_31690,4,Compliant,3.86
EMP_31691,4,Compliant,12.73
EMP_31692,2,Compliant,5.6
EMP_31693,5,Compliant,12.34
EMP_31694,5,Compliant,6.96
EMP_31695,2,Compliant,11.09
EMP_31696,5,Compliant,11.58
EMP_31697,3,Compliant,11.15
EMP_31698,2,Compliant,3.48
EMP_31699,4,Compliant,19.04
EMP_31700,4,Compliant,9.25
EMP_31701,1,Compliant,7.92
EMP_31702,3,Compliant,11.54
EMP_31703,3,Compliant,4.91
EMP_31704,5,Compliant,16.53
EMP_31705,5,Compliant,10.59
EMP_31706,2,Compliant,24.55
EMP_31707,5,Compliant,19.04
EMP_31708,1,Compliant,9.72
EMP_31709,2,Compliant,10.25
EMP_31710,1,Compliant,7.83
EMP_31711,3,Compliant,8.98
EMP_31712,2,Compliant,15.13
EMP_31713,2,Compliant,5.61
EMP_31714,3,Compliant,12.75
EMP_31715,5,Compliant,5.25
EMP_31716,2,Compliant,2.47
EMP_31717,4,Compliant,7.45
EMP_31718,5,Compliant,22.8
EMP_31719,5,Compliant,13.2
EMP_31720,3,Compliant,7.71
EMP_31721,3,Compliant,13.22
EMP_31722,5,Compliant,17.4
EMP_31723,4,Compliant,9.46
EMP_31724,3,Compliant,13.67
EMP_31725,5,Compliant,8.66
EMP_31726,4,Compliant,12.42
EMP_31727,2,Compliant,13.95
EMP_31728,1,Compliant,15.93
EMP_31729,4,Compliant,18.0
EMP_31730,5,Compliant,10.39
EMP_31731,2,Compliant,9.04
EMP_31732,4,Compliant,9.42
EMP_31733,2,Compliant,10.84
EMP_31734,4,Compliant,7.07
EMP_31735,1,Compliant,6.11
EMP_31736,2,Compliant,11.94
EMP_31737,5,Compliant,17.09
EMP_31738,4,Compliant,2.7
EMP_31739,5,Compliant,10.05
EMP_31740,3,Compliant,2.93
EMP_31741,4,Non-Compliant,11.62
EMP_31742,2,Compliant,3.38
EMP_31743,5,Compliant,3.86
EMP_31744,4,Compliant,14.05
EMP_31745,1,Compliant,5.31
EMP_31746,5,Compliant,11.76
EMP_31747,2,Compliant,9.46
EMP_31748,4,Compliant,1.98
EMP_31749,1,Compliant,3.75
EMP_31750,1,Compliant,8.99
EMP_31751,2,Compliant,6.39
EMP_31752,3,Compliant,0.0
EMP_31753,3,Non-Compliant,9.7
EMP_31754,1,Non-Compliant,17.28
EMP_31755,1,Compliant,12.83
EMP_31756,5,Compliant,7.04
EMP_31757,3,Compliant,18.59
EMP_31758,3,Compliant,12.35
EMP_31759,1,Compliant,3.01
EMP_31760,5,Compliant,19.13
EMP_31761,4,Compliant,9.36
EMP_31762,3,Compliant,15.0
EMP_31763,5,Compliant,13.69
EMP_31764,1,Compliant,10.6
EMP_31765,5,Compliant,14.5
EMP_31766,5,Compliant,10.97
EMP_31767,5,Compliant,6.82
EMP_31768,2,Compliant,7.26
EMP_31769,2,Compliant,12.23
EMP_31770,4,Compliant,9.09
EMP_31771,5,Compliant,14.68
EMP_31772,3,Compliant,6.6
EMP_31773,1,Compliant,15.34
EMP_31774,3,Compliant,7.8
EMP_31775,2,Compliant,0.0
EMP_31776,1,Compliant,15.66
EMP_31777,2,Compliant,7.05
EMP_31778,5,Non-Compliant,19.9
EMP_31779,1,Compliant,15.35
EMP_31780,1,Compliant,7.92
EMP_31781,3,Compliant,15.36
EMP_31782,3,Non-Compliant,10.7
EMP_31783,1,Compliant,13.23
EMP_31784,3,Compliant,16.16
EMP_31785,5,Compliant,0.0
EMP_31786,5,Compliant,8.04
EMP_31787,5,Compliant,16.41
EMP_31788,1,Non-Compliant,13.17
EMP_31789,5,Compliant,10.94
EMP_31790,5,Compliant,3.13
EMP_31791,5,Compliant,8.25
EMP_31792,1,Compliant,8.15
EMP_31793,3,Compliant,9.99
EMP_31794,5,Compliant,22.83
EMP_31795,2,Compliant,0.74
EMP_31796,3,Compliant,15.65
EMP_31797,1,Compliant,0.0
EMP_31798,4,Non-Compliant,13.96
EMP_31799,3,Compliant,7.07
EMP_31800,4,Compliant,6.56
EMP_31801,5,Compliant,23.02
EMP_31802,2,Compliant,6.84
EMP_31803,5,Compliant,8.41
EMP_31804,3,Compliant,8.74
EMP_31805,1,Compliant,11.36
EMP_31806,5,Compliant,11.93
EMP_31807,2,Compliant,8.56
EMP_31808,5,Compliant,9.45
EMP_31809,1,Non-Compliant,12.63
EMP_31810,3,Compliant,12.28
EMP_31811,2,Compliant,13.82
EMP_31812,3,Compliant,10.06
EMP_31813,1,Compliant,11.82
EMP_31814,2,Non-Compliant,16.92
EMP_31815,1,Compliant,3.96
EMP_31816,1,Compliant,7.08
EMP_31817,4,Compliant,10.84
EMP_31818,3,Compliant,10.3
EMP_31819,2,Compliant,10.3
EMP_31820,5,Compliant,14.1
EMP_31821,1,Compliant,12.09
EMP_31822,4,Compliant,12.22
EMP_31823,1,Compliant,8.43
EMP_31824,1,Compliant,18.06
EMP_31825,2,Compliant,7.57
EMP_31826,4,Non-Compliant,6.95
EMP_31827,1,Compliant,18.53
EMP_31828,2,Compliant,6.29
EMP_31829,4,Compliant,8.91
EMP_31830,2,Compliant,8.81
EMP_31831,4,Compliant,13.11
EMP_31832,5,Compliant,9.72
EMP_31833,2,Compliant,4.75
EMP_31834,1,Compliant,13.51
EMP_31835,3,Compliant,9.61
EMP_31836,1,Compliant,10.35
EMP_31837,5,Compliant,10.7
EMP_31838,5,Compliant,5.06
EMP_31839,3,Non-Compliant,10.61
EMP_31840,1,Compliant,7.32
EMP_31841,5,Compliant,14.2
EMP_31842,4,Compliant,6.48
EMP_31843,3,Compliant,3.26
EMP_31844,5,Compliant,17.32
EMP_31845,5,Compliant,0.23
EMP_31846,1,Compliant,11.55
EMP_31847,5,Compliant,7.44
EMP_31848,3,Compliant,16.97
EMP_31849,4,Compliant,17.33
EMP_31850,1,Compliant,15.67
EMP_31851,1,Non-Compliant,1.31
EMP_31852,5,Compliant,5.96
EMP_31853,1,Compliant,3.91
EMP_31854,5,Non-Compliant,12.6
EMP_31855,1,Non-Compliant,7.78
EMP_31856,4,Compliant,19.95
EMP_31857,2,Compliant,18.48
EMP_31858,3,Compliant,1.88
EMP_31859,1,Compliant,18.5
EMP_31860,1,Compliant,4.78
EMP_31861,3,Compliant,12.05
EMP_31862,5,Compliant,12.49
EMP_31863,2,Compliant,12.8
EMP_31864,2,Compliant,0.0
EMP_31865,2,Compliant,15.44
EMP_31866,5,Compliant,0.0
EMP_31867,5,Compliant,6.61
EMP_31868,1,Compliant,12.74
EMP_31869,3,Compliant,12.29
EMP_31870,3,Compliant,7.68
EMP_31871,3,Compliant,5.51
EMP_31872,1,Compliant,11.98
EMP_31873,4,Compliant,2.51
EMP_31874,3,Compliant,6.81
EMP_31875,5,Compliant,11.97
EMP_31876,4,Compliant,5.67
EMP_31877,2,Compliant,12.31
EMP_31878,1,Compliant,4.58
EMP_31879,2,Compliant,8.93
EMP_31880,4,Compliant,14.28
EMP_31881,4,Compliant,11.51
EMP_31882,3,Compliant,15.17
EMP_31883,5,Compliant,6.47
EMP_31884,5,Compliant,15.38
EMP_31885,5,Compliant,1.31
EMP_31886,2,Compliant,5.43
EMP_31887,4,Compliant,8.71
EMP_31888,2,Compliant,7.82
EMP_31889,2,Compliant,9.85
EMP_31890,3,Compliant,0.0
EMP_31891,1,Compliant,10.1
EMP_31892,4,Compliant,8.72
EMP_31893,4,Compliant,10.81
EMP_31894,4,Compliant,14.97
EMP_31895,1,Compliant,21.9
EMP_31896,4,Non-Compliant,13.11
EMP_31897,5,Compliant,12.92
EMP_31898,5,Compliant,11.62
EMP_31899,2,Non-Compliant,13.52
EMP_31900,4,Non-Compliant,9.95
EMP_31901,1,Compliant,10.29
EMP_31902,1,Compliant,21.09
EMP_31903,1,Compliant,7.52
EMP_31904,3,Compliant,6.74
EMP_31905,1,Compliant,8.26
EMP_31906,5,Compliant,18.54
EMP_31907,5,Compliant,15.97
EMP_31908,2,Compliant,8.03
EMP_31909,1,Non-Compliant,13.47
EMP_31910,2,Compliant,12.9
EMP_31911,5,Compliant,8.94
EMP_31912,4,Non-Compliant,10.67
EMP_31913,2,Compliant,4.83
EMP_31914,2,Compliant,10.26
EMP_31915,2,Compliant,2.8
EMP_31916,1,Compliant,17.78
EMP_31917,2,Compliant,13.78
EMP_31918,5,Compliant,15.64
EMP_31919,3,Compliant,11.57
EMP_31920,2,Compliant,13.61
EMP_31921,1,Compliant,7.11
EMP_31922,4,Compliant,18.85
EMP_31923,1,Compliant,2.75
EMP_31924,5,Compliant,8.93
EMP_31925,4,Compliant,8.92
EMP_31926,5,Compliant,12.22
EMP_31927,4,Compliant,11.98
EMP_31928,1,Compliant,15.6
EMP_31929,2,Compliant,14.24
EMP_31930,4,Compliant,3.62
EMP_31931,4,Compliant,9.21
EMP_31932,3,Compliant,10.4
EMP_31933,3,Compliant,7.83
EMP_31934,3,Compliant,17.18
EMP_31935,2,Compliant,12.64
EMP_31936,2,Compliant,7.66
EMP_31937,3,Compliant,8.47
EMP_31938,5,Compliant,15.33
EMP_31939,5,Compliant,5.58
EMP_31940,2,Compliant,9.91
EMP_31941,2,Compliant,11.12
EMP_31942,5,Compliant,15.53
EMP_31943,3,Compliant,6.88
EMP_31944,1,Compliant,8.93
EMP_31945,5,Compliant,10.38
EMP_31946,3,Compliant,22.29
EMP_31947,5,Compliant,10.9
EMP_31948,4,Compliant,0.07
EMP_31949,4,Compliant,1.98
EMP_31950,1,Compliant,8.41
EMP_31951,1,Compliant,6.94
EMP_31952,3,Compliant,11.25
EMP_31953,1,Compliant,9.79
EMP_31954,2,Non-Compliant,22.34
EMP_31955,2,Compliant,5.16
EMP_31956,5,Compliant,17.64
EMP_31957,5,Compliant,12.45
EMP_31958,4,Compliant,10.29
EMP_31959,2,Compliant,12.63
EMP_31960,1,Compliant,2.15
EMP_31961,2,Compliant,14.78
EMP_31962,2,Compliant,1.07
EMP_31963,3,Compliant,9.14
EMP_31964,4,Compliant,10.8
EMP_31965,3,Compliant,8.91
EMP_31966,3,Compliant,15.45
EMP_31967,1,Compliant,7.19
EMP_31968,1,Compliant,5.37
EMP_31969,3,Compliant,13.04
EMP_31970,3,Compliant,8.07
EMP_31971,2,Compliant,7.08
EMP_31972,2,Compliant,19.38
EMP_31973,3,Non-Compliant,15.87
EMP_31974,2,Compliant,10.64
EMP_31975,2,Compliant,9.16
EMP_31976,1,Compliant,14.55
EMP_31977,5,Compliant,16.15
EMP_31978,4,Compliant,9.71
EMP_31979,5,Compliant,6.67
EMP_31980,3,Compliant,10.78
EMP_31981,1,Compliant,18.97
EMP_31982,4,Compliant,23.22
EMP_31983,2,Non-Compliant,10.03
EMP_31984,2,Compliant,9.54
EMP_31985,5,Compliant,9.64
EMP_31986,3,Compliant,20.69
EMP_31987,2,Compliant,13.93
EMP_31988,2,Compliant,20.6
EMP_31989,3,Compliant,8.06
EMP_31990,2,Compliant,11.46
EMP_31991,1,Compliant,13.81
EMP_31992,3,Compliant,11.41
EMP_31993,3,Compliant,17.55
EMP_31994,5,Compliant,7.69
EMP_31995,5,Non-Compliant,15.74
EMP_31996,4,Compliant,17.94
EMP_31997,1,Compliant,5.8
EMP_31998,2,Compliant,10.47
EMP_31999,5,Compliant,9.94
EMP_32000,1,Compliant,17.93
EMP_32001,1,Compliant,15.0
EMP_32002,4,Compliant,12.09
EMP_32003,5,Compliant,12.66
EMP_32004,1,Compliant,8.36
EMP_32005,2,Compliant,1.63
EMP_32006,3,Compliant,8.2
EMP_32007,1,Non-Compliant,3.77
EMP_32008,3,Compliant,15.46
EMP_32009,1,Compliant,14.4
EMP_32010,1,Compliant,18.89
EMP_32011,1,Compliant,0.0
EMP_32012,5,Compliant,7.38
EMP_32013,5,Compliant,5.84
EMP_32014,4,Compliant,16.32
EMP_32015,1,Compliant,15.55
EMP_32016,2,Compliant,8.37
EMP_32017,1,Compliant,9.1
EMP_32018,4,Compliant,7.08
EMP_32019,5,Compliant,12.26
EMP_32020,4,Compliant,10.86
EMP_32021,4,Compliant,4.48
EMP_32022,4,Compliant,17.28
EMP_32023,3,Compliant,0.0
EMP_32024,3,Compliant,11.04
EMP_32025,1,Compliant,8.9
EMP_32026,5,Compliant,14.96
EMP_32027,2,Compliant,10.48
EMP_32028,4,Compliant,8.77
EMP_32029,3,Compliant,16.87
EMP_32030,4,Compliant,12.48
EMP_32031,4,Compliant,7.53
EMP_32032,4,Compliant,13.05
EMP_32033,1,Non-Compliant,10.91
EMP_32034,4,Compliant,12.28
EMP_32035,5,Non-Compliant,7.71
EMP_32036,4,Compliant,10.11
EMP_32037,5,Compliant,6.67
EMP_32038,3,Compliant,13.11
EMP_32039,4,Compliant,5.66
EMP_32040,4,Compliant,7.74
EMP_32041,4,Compliant,20.4
EMP_32042,5,Non-Compliant,8.07
EMP_32043,1,Compliant,15.68
EMP_32044,1,Non-Compliant,11.86
EMP_32045,1,Compliant,4.69
EMP_32046,3,Compliant,10.51
EMP_32047,2,Non-Compliant,17.22
EMP_32048,1,Compliant,9.12
EMP_32049,3,Compliant,13.39
EMP_32050,1,Compliant,5.32
EMP_32051,2,Compliant,6.95
EMP_32052,5,Compliant,14.1
EMP_32053,3,Compliant,15.95
EMP_32054,4,Compliant,8.36
EMP_32055,1,Compliant,8.18
EMP_32056,4,Compliant,16.82
EMP_32057,4,Compliant,12.8
EMP_32058,2,Compliant,9.56
EMP_32059,4,Compliant,15.84
EMP_32060,4,Compliant,10.69
EMP_32061,4,Compliant,11.36
EMP_32062,3,Compliant,1.23
EMP_32063,5,Compliant,7.52
EMP_32064,5,Compliant,6.91
EMP_32065,5,Compliant,6.33
EMP_32066,1,Non-Compliant,13.29
EMP_32067,3,Compliant,6.84
EMP_32068,2,Compliant,14.1
EMP_32069,2,Compliant,17.43
EMP_32070,3,Compliant,14.9
EMP_32071,2,Compliant,13.13
EMP_32072,2,Compliant,3.01
EMP_32073,3,Compliant,5.45
EMP_32074,2,Compliant,10.34
EMP_32075,4,Compliant,4.99
EMP_32076,4,Compliant,0.38
EMP_32077,2,Non-Compliant,7.8
EMP_32078,3,Compliant,14.57
EMP_32079,3,Non-Compliant,13.01
EMP_32080,5,Compliant,11.32
EMP_32081,1,Compliant,15.97
EMP_32082,5,Compliant,4.83
EMP_32083,5,Compliant,13.13
EMP_32084,3,Compliant,11.49
EMP_32085,5,Compliant,14.08
EMP_32086,5,Compliant,5.25
EMP_32087,1,Non-Compliant,17.54
EMP_32088,1,Compliant,13.09
EMP_32089,2,Compliant,7.78
EMP_32090,2,Compliant,8.13
EMP_32091,3,Compliant,6.22
EMP_32092,5,Compliant,18.27
EMP_32093,4,Compliant,13.96
EMP_32094,5,Compliant,20.69
EMP_32095,1,Compliant,14.8
EMP_32096,1,Compliant,5.43
EMP_32097,2,Compliant,4.58
EMP_32098,2,Compliant,4.45
EMP_32099,1,Compliant,17.34
EMP_32100,4,Compliant,7.79
EMP_32101,2,Compliant,2.18
EMP_32102,2,Compliant,15.41
EMP_32103,1,Compliant,10.56
EMP_32104,3,Compliant,6.42
EMP_32105,5,Compliant,16.83
EMP_32106,4,Compliant,4.09
EMP_32107,4,Non-Compliant,11.32
EMP_32108,4,Compliant,5.68
EMP_32109,4,Compliant,6.52
EMP_32110,1,Compliant,16.34
EMP_32111,4,Compliant,13.54
EMP_32112,5,Compliant,12.04
EMP_32113,1,Compliant,14.55
EMP_32114,3,Compliant,3.47
EMP_32115,5,Compliant,9.66
EMP_32116,4,Compliant,10.37
EMP_32117,1,Compliant,0.0
EMP_32118,4,Compliant,5.37
EMP_32119,2,Non-Compliant,10.56
EMP_32120,3,Compliant,15.83
EMP_32121,5,Compliant,5.24
EMP_32122,3,Compliant,18.64
EMP_32123,2,Compliant,6.09
EMP_32124,4,Compliant,12.29
EMP_32125,2,Compliant,17.76
EMP_32126,1,Compliant,11.35
EMP_32127,3,Compliant,12.5
EMP_32128,4,Compliant,11.61
EMP_32129,2,Compliant,3.03
EMP_32130,1,Compliant,9.04
EMP_32131,1,Compliant,0.0
EMP_32132,1,Compliant,9.19
EMP_32133,4,Compliant,16.44
EMP_32134,1,Compliant,20.89
EMP_32135,2,Compliant,20.35
EMP_32136,5,Compliant,8.04
EMP_32137,4,Compliant,3.89
EMP_32138,1,Compliant,5.03
EMP_32139,2,Compliant,8.62
EMP_32140,1,Compliant,4.36
EMP_32141,3,Compliant,7.22
EMP_32142,2,Compliant,0.0
EMP_32143,3,Compliant,11.32
EMP_32144,2,Non-Compliant,11.03
EMP_32145,5,Compliant,7.64
EMP_32146,5,Compliant,9.67
EMP_32147,5,Compliant,8.02
EMP_32148,1,Non-Compliant,6.65
EMP_32149,3,Compliant,3.87
EMP_32150,2,Compliant,6.75
EMP_32151,4,Compliant,6.36
EMP_32152,4,Compliant,6.89
EMP_32153,4,Compliant,8.15
EMP_32154,4,Compliant,5.9
EMP_32155,3,Compliant,8.34
EMP_32156,5,Compliant,4.58
EMP_32157,4,Compliant,11.47
EMP_32158,4,Compliant,13.51
EMP_32159,2,Compliant,21.69
EMP_32160,1,Compliant,1.18
EMP_32161,2,Compliant,5.39
EMP_32162,1,Compliant,9.71
EMP_32163,3,Compliant,10.61
EMP_32164,3,Compliant,8.26
EMP_32165,1,Compliant,8.9
EMP_32166,4,Compliant,12.74
EMP_32167,3,Compliant,7.87
EMP_32168,4,Non-Compliant,10.19
EMP_32169,4,Compliant,7.84
EMP_32170,5,Compliant,8.08
EMP_32171,5,Compliant,6.17
EMP_32172,4,Compliant,10.54
EMP_32173,1,Compliant,0.69
EMP_32174,2,Compliant,14.31
EMP_32175,2,Compliant,14.15
EMP_32176,2,Non-Compliant,9.62
EMP_32177,1,Compliant,15.87
EMP_32178,1,Compliant,10.32
EMP_32179,1,Non-Compliant,12.01
EMP_32180,3,Compliant,5.55
EMP_32181,2,Compliant,11.35
EMP_32182,1,Non-Compliant,5.43
EMP_32183,5,Compliant,6.94
EMP_32184,2,Compliant,8.79
EMP_32185,5,Compliant,13.48
EMP_32186,2,Non-Compliant,7.06
EMP_32187,3,Compliant,7.72
EMP_32188,2,Compliant,4.59
EMP_32189,2,Compliant,5.27
EMP_32190,4,Non-Compliant,7.79
EMP_32191,3,Compliant,16.61
EMP_32192,1,Non-Compliant,5.23
EMP_32193,3,Compliant,11.7
EMP_32194,3,Compliant,10.42
EMP_32195,1,Compliant,7.38
EMP_32196,1,Compliant,11.41
EMP_32197,1,Compliant,16.16
EMP_32198,5,Non-Compliant,14.19
EMP_32199,5,Compliant,15.3
EMP_32200,3,Compliant,10.16
EMP_32201,5,Non-Compliant,3.39
EMP_32202,3,Compliant,19.67
EMP_32203,3,Compliant,7.54
EMP_32204,4,Non-Compliant,5.61
EMP_32205,5,Compliant,13.1
EMP_32206,5,Compliant,9.84
EMP_32207,1,Compliant,3.99
EMP_32208,4,Compliant,13.24
EMP_32209,5,Compliant,11.26
EMP_32210,5,Compliant,8.07
EMP_32211,5,Non-Compliant,7.44
EMP_32212,1,Non-Compliant,5.7
EMP_32213,5,Compliant,12.2
EMP_32214,2,Compliant,7.58
EMP_32215,2,Compliant,15.5
EMP_32216,5,Compliant,7.36
EMP_32217,4,Compliant,9.28
EMP_32218,4,Compliant,12.04
EMP_32219,2,Compliant,12.61
EMP_32220,4,Compliant,11.59
EMP_32221,4,Compliant,15.67
EMP_32222,3,Compliant,8.71
EMP_32223,3,Compliant,11.93
EMP_32224,4,Compliant,11.02
EMP_32225,2,Compliant,3.56
EMP_32226,3,Compliant,0.0
EMP_32227,5,Compliant,9.96
EMP_32228,3,Compliant,14.6
EMP_32229,4,Compliant,11.16
EMP_32230,2,Compliant,3.41
EMP_32231,1,Compliant,12.56
EMP_32232,2,Compliant,7.15
EMP_32233,3,Compliant,11.53
EMP_32234,2,Compliant,11.67
EMP_32235,3,Compliant,2.3
EMP_32236,1,Compliant,7.74
EMP_32237,4,Compliant,7.14
EMP_32238,2,Non-Compliant,1.99
EMP_32239,5,Compliant,10.23
EMP_32240,2,Compliant,7.77
EMP_32241,2,Compliant,8.09
EMP_32242,4,Compliant,6.78
EMP_32243,4,Compliant,6.34
EMP_32244,2,Compliant,18.62
EMP_32245,1,Compliant,2.98
EMP_32246,2,Non-Compliant,7.98
EMP_32247,4,Compliant,15.99
EMP_32248,5,Compliant,11.09
EMP_32249,4,Compliant,10.19
EMP_32250,4,Compliant,13.31
EMP_32251,4,Compliant,9.57
EMP_32252,1,Compliant,12.15
EMP_32253,2,Non-Compliant,18.16
EMP_32254,2,Non-Compliant,16.31
EMP_32255,4,Compliant,12.76
EMP_32256,2,Compliant,14.55
EMP_32257,1,Compliant,13.24
EMP_32258,3,Compliant,6.85
EMP_32259,5,Compliant,9.62
EMP_32260,5,Compliant,0.0
EMP_32261,2,Compliant,0.0
EMP_32262,3,Non-Compliant,7.06
EMP_32263,1,Compliant,9.61
EMP_32264,3,Compliant,10.93
EMP_32265,5,Compliant,4.42
EMP_32266,2,Compliant,11.1
EMP_32267,1,Compliant,9.32
EMP_32268,2,Compliant,11.94
EMP_32269,1,Compliant,11.95
EMP_32270,1,Compliant,12.8
EMP_32271,5,Non-Compliant,11.79
EMP_32272,4,Compliant,14.1
EMP_32273,2,Compliant,14.06
EMP_32274,5,Compliant,11.29
EMP_32275,1,Non-Compliant,10.12
EMP_32276,4,Compliant,4.99
EMP_32277,3,Compliant,0.0
EMP_32278,2,Compliant,15.83
EMP_32279,1,Compliant,14.66
EMP_32280,5,Compliant,17.06
EMP_32281,3,Compliant,10.24
EMP_32282,4,Non-Compliant,6.14
EMP_32283,5,Compliant,5.75
EMP_32284,5,Compliant,12.05
EMP_32285,1,Compliant,2.36
EMP_32286,3,Compliant,11.99
EMP_32287,2,Compliant,5.47
EMP_32288,2,Compliant,8.43
EMP_32289,5,Compliant,5.88
EMP_32290,5,Compliant,6.36
EMP_32291,5,Compliant,6.33
EMP_32292,3,Compliant,0.0
EMP_32293,1,Compliant,8.09
EMP_32294,5,Non-Compliant,13.24
EMP_32295,3,Compliant,13.18
EMP_32296,2,Compliant,14.44
EMP_32297,4,Compliant,7.63
EMP_32298,3,Compliant,11.49
EMP_32299,1,Compliant,4.63
EMP_32300,3,Compliant,11.64
EMP_32301,4,Compliant,5.92
EMP_32302,2,Compliant,12.31
EMP_32303,3,Compliant,18.34
EMP_32304,4,Compliant,8.05
EMP_32305,4,Compliant,18.71
EMP_32306,3,Compliant,14.37
EMP_32307,2,Non-Compliant,6.03
EMP_32308,2,Non-Compliant,14.61
EMP_32309,5,Non-Compliant,7.11
EMP_32310,1,Compliant,7.74
EMP_32311,3,Non-Compliant,7.45
EMP_32312,5,Compliant,5.16
EMP_32313,2,Compliant,10.84
EMP_32314,3,Compliant,12.36
EMP_32315,3,Compliant,0.0
EMP_32316,2,Compliant,9.1
EMP_32317,2,Compliant,9.63
EMP_32318,1,Compliant,6.21
EMP_32319,2,Compliant,7.92
EMP_32320,1,Compliant,11.13
EMP_32321,1,Compliant,8.6
EMP_32322,1,Compliant,17.01
EMP_32323,3,Compliant,11.44
EMP_32324,4,Compliant,5.57
EMP_32325,3,Compliant,4.26
EMP_32326,5,Compliant,7.82
EMP_32327,3,Compliant,16.92
EMP_32328,5,Compliant,13.0
EMP_32329,4,Compliant,5.48
EMP_32330,1,Compliant,8.7
EMP_32331,4,Non-Compliant,10.15
EMP_32332,2,Compliant,6.43
EMP_32333,3,Compliant,10.01
EMP_32334,3,Compliant,7.33
EMP_32335,4,Compliant,13.11
EMP_32336,1,Compliant,18.19
EMP_32337,5,Non-Compliant,9.93
EMP_32338,4,Compliant,0.0
EMP_32339,1,Compliant,1.09
EMP_32340,3,Non-Compliant,9.87
EMP_32341,5,Compliant,11.16
EMP_32342,4,Compliant,11.76
EMP_32343,3,Non-Compliant,12.31
EMP_32344,2,Compliant,9.27
EMP_32345,1,Compliant,3.84
EMP_32346,5,Non-Compliant,8.39
EMP_32347,5,Compliant,14.78
EMP_32348,4,Compliant,10.88
EMP_32349,2,Compliant,6.94
EMP_32350,1,Compliant,8.85
EMP_32351,1,Compliant,11.49
EMP_32352,1,Compliant,7.47
EMP_32353,3,Compliant,15.94
EMP_32354,1,Compliant,6.26
EMP_32355,1,Compliant,16.27
EMP_32356,1,Compliant,5.57
EMP_32357,3,Compliant,4.56
EMP_32358,5,Compliant,8.81
EMP_32359,3,Compliant,6.15
EMP_32360,5,Compliant,12.15
EMP_32361,4,Compliant,14.24
EMP_32362,1,Compliant,8.41
EMP_32363,3,Compliant,6.3
EMP_32364,4,Compliant,9.91
EMP_32365,5,Compliant,14.17
EMP_32366,4,Compliant,12.27
EMP_32367,2,Compliant,13.77
EMP_32368,3,Compliant,10.57
EMP_32369,3,Compliant,12.67
EMP_32370,4,Compliant,8.74
EMP_32371,4,Non-Compliant,4.59
EMP_32372,2,Non-Compliant,8.49
EMP_32373,3,Compliant,13.65
EMP_32374,3,Compliant,3.29
EMP_32375,5,Compliant,4.29
EMP_32376,4,Compliant,20.27
EMP_32377,2,Compliant,18.99
EMP_32378,3,Compliant,8.42
EMP_32379,3,Compliant,15.94
EMP_32380,5,Compliant,2.75
EMP_32381,2,Compliant,12.4
EMP_32382,5,Compliant,5.79
EMP_32383,1,Compliant,13.04
EMP_32384,3,Compliant,2.73
EMP_32385,1,Compliant,10.59
EMP_32386,5,Compliant,9.18
EMP_32387,2,Compliant,7.95
EMP_32388,3,Compliant,14.47
EMP_32389,3,Compliant,7.03
EMP_32390,2,Compliant,8.34
EMP_32391,4,Non-Compliant,9.54
EMP_32392,5,Compliant,12.62
EMP_32393,3,Compliant,18.97
EMP_32394,5,Compliant,8.73
EMP_32395,4,Compliant,11.5
EMP_32396,2,Compliant,8.31
EMP_32397,3,Compliant,18.35
EMP_32398,4,Compliant,5.2
EMP_32399,5,Compliant,19.51
EMP_32400,2,Compliant,13.46
EMP_32401,2,Compliant,4.47
EMP_32402,1,Compliant,14.67
EMP_32403,5,Compliant,10.93
EMP_32404,5,Compliant,6.59
EMP_32405,4,Compliant,11.02
EMP_32406,4,Non-Compliant,15.61
EMP_32407,2,Compliant,8.62
EMP_32408,3,Compliant,6.09
EMP_32409,3,Non-Compliant,14.76
EMP_32410,4,Compliant,11.23
EMP_32411,5,Compliant,13.56
EMP_32412,5,Compliant,14.12
EMP_32413,1,Compliant,15.63
