employee_id,salary,bonus_percentage
EMP_30075,7373.75,14.17
EMP_30076,7594.03,18.45
EMP_30077,3280.83,6.61
EMP_30078,8562.16,7.93
EMP_30079,5006.37,7.12
EMP_30080,4808.19,9.71
EMP_30081,4801.76,13.44
EMP_30082,7617.15,4.74
EMP_30083,5465.86,12.58
EMP_30084,4672.9,10.16
EMP_30085,5152.08,6.83
EMP_30086,2410.62,0.57
EMP_30087,4315.67,6.27
EMP_30088,3520.83,7.98
EMP_30089,5461.66,9.29
EMP_30090,7328.39,9.59
EMP_30091,7107.75,6.81
EMP_30092,8513.5,12.3
EMP_30093,8067.95,7.15
EMP_30094,4942.81,8.08
EMP_30095,6038.14,16.71
EMP_30096,5934.89,7.05
EMP_30097,1697.89,9.0
EMP_30098,3565.48,0.21
EMP_30099,5665.43,3.67
EMP_30100,5654.21,15.95
EMP_30101,7024.65,6.66
EMP_30102,6927.28,15.83
EMP_30103,2458.61,10.45
EMP_30104,7037.19,16.55
EMP_30105,6357.17,1.05
EMP_30106,7246.75,7.68
EMP_30107,8133.73,13.01
EMP_30108,5714.23,11.78
EMP_30109,8491.18,12.41
EMP_30110,4221.2,17.44
EMP_30111,4108.52,9.91
EMP_30112,6857.54,18.16
EMP_30113,5262.46,13.05
EMP_30114,6523.27,11.36
EMP_30115,9985.96,5.78
EMP_30116,6786.99,8.3
EMP_30117,6424.34,16.27
EMP_30118,4261.56,3.79
EMP_30119,2600.04,12.72
EMP_30120,5854.91,7.11
EMP_30121,8133.74,11.53
EMP_30122,5354.12,12.06
EMP_30123,6802.92,9.14
EMP_30124,8852.99,10.54
EMP_30125,8803.03,12.6
EMP_30126,6857.63,11.15
EMP_30127,6340.21,6.98
EMP_30128,2962.73,11.18
EMP_30129,4739.61,12.08
EMP_30130,5438.49,22.26
EMP_30131,4295.34,9.33
EMP_30132,6496.91,11.48
EMP_30133,9823.3,17.64
EMP_30134,9035.52,6.3
EMP_30135,6487.76,10.12
EMP_30136,7558.87,8.49
EMP_30137,4542.79,12.38
EMP_30138,8928.18,11.42
EMP_30139,2876.07,14.75
EMP_30140,7825.66,8.98
EMP_30141,6991.18,7.89
EMP_30142,4488.28,7.82
EMP_30143,5582.43,8.43
EMP_30144,3731.49,8.09
EMP_30145,3816.72,16.14
EMP_30146,2817.89,11.48
EMP_30147,7535.03,8.05
EMP_30148,8410.69,9.66
EMP_30149,1676.38,18.07
EMP_30150,9676.61,6.55
EMP_30151,5975.98,6.04
EMP_30152,6579.71,4.36
EMP_30153,3055.17,8.31
EMP_30154,8641.65,15.13
EMP_30155,6400.5,14.22
EMP_30156,8277.65,14.78
EMP_30157,8441.72,9.94
EMP_30158,8669.75,5.45
EMP_30159,4703.44,9.33
EMP_30160,5584.08,4.65
EMP_30161,4776.6,12.44
EMP_30162,7790.19,12.98
EMP_30163,6665.78,8.84
EMP_30164,8138.29,10.27
EMP_30165,8225.48,12.79
EMP_30166,2545.48,5.34
EMP_30167,8701.54,14.0
EMP_30168,7901.72,15.36
EMP_30169,5261.55,7.13
EMP_30170,6699.59,10.73
EMP_30171,5752.66,12.86
EMP_30172,7232.11,2.06
EMP_30173,5257.21,2.27
EMP_30174,6957.85,14.22
EMP_30175,6134.61,3.33
EMP_30176,5135.61,9.0
EMP_30177,6380.27,5.96
EMP_30178,11412.94,4.55
EMP_30179,4628.93,15.43
EMP_30180,5500.11,14.61
EMP_30181,4663.78,9.58
EMP_30182,4873.57,2.19
EMP_30183,7631.55,8.22
EMP_30184,7431.76,12.78
EMP_30185,5988.27,15.72
EMP_30186,8052.59,8.91
EMP_30187,7586.89,10.85
EMP_30188,5675.33,8.2
EMP_30189,2932.27,7.61
EMP_30190,7659.57,4.36
EMP_30191,6339.33,11.68
EMP_30192,6044.45,11.3
EMP_30193,5067.9,2.41
EMP_30194,7489.3,5.92
EMP_30195,6696.99,2.39
EMP_30196,5526.34,3.89
EMP_30197,3549.09,10.26
EMP_30198,8135.86,11.46
EMP_30199,7209.81,13.3
EMP_30200,6510.81,8.24
EMP_30201,1500.0,13.36
EMP_30202,5924.21,17.11
EMP_30203,5517.59,14.92
EMP_30204,4763.01,10.09
EMP_30205,7508.47,8.49
EMP_30206,7429.72,5.61
EMP_30207,6873.65,11.97
EMP_30208,8075.78,3.87
EMP_30209,3955.4,12.96
EMP_30210,5092.69,12.22
EMP_30211,6149.58,12.83
EMP_30212,4756.0,7.08
EMP_30213,7454.34,17.15
EMP_30214,4955.6,14.22
EMP_30215,8596.74,6.1
EMP_30216,4137.68,12.6
EMP_30217,10263.97,16.66
EMP_30218,10058.59,11.38
EMP_30219,5810.49,14.76
EMP_30220,8292.34,13.74
EMP_30221,5199.14,14.62
EMP_30222,8026.57,6.76
EMP_30223,5648.04,3.2
EMP_30224,3429.12,4.27
EMP_30225,1500.0,9.54
EMP_30226,5462.57,1.29
EMP_30227,6558.13,4.81
EMP_30228,8660.63,6.91
EMP_30229,6073.25,9.68
EMP_30230,8005.82,14.17
EMP_30231,5092.12,9.75
EMP_30232,5325.44,9.12
EMP_30233,8108.07,11.54
EMP_30234,1500.0,12.87
EMP_30235,6025.97,10.22
EMP_30236,5200.08,7.75
EMP_30237,8721.22,9.51
EMP_30238,4943.51,7.56
EMP_30239,7033.17,8.11
EMP_30240,7843.03,15.17
EMP_30241,3014.81,15.7
EMP_30242,5721.26,10.77
EMP_30243,5136.73,9.62
EMP_30244,7892.59,8.79
EMP_30245,7350.16,0.0
EMP_30246,5533.6,10.65
EMP_30247,3905.18,12.81
EMP_30248,8076.29,9.05
EMP_30249,5864.69,13.6
EMP_30250,2763.25,8.9
EMP_30251,2935.24,15.23
EMP_30252,6875.27,7.17
EMP_30253,3448.39,5.71
EMP_30254,9719.29,9.33
EMP_30255,4125.86,11.5
EMP_30256,5999.28,13.21
EMP_30257,6318.22,6.92
EMP_30258,4541.24,5.22
EMP_30259,1520.35,14.61
EMP_30260,6381.79,6.22
EMP_30261,4493.52,7.86
EMP_30262,6233.08,2.45
EMP_30263,5755.34,14.24
EMP_30264,6526.58,13.62
EMP_30265,9123.74,11.15
EMP_30266,4907.63,5.46
EMP_30267,5062.31,4.1
EMP_30268,2668.41,21.69
EMP_30269,5609.63,4.12
EMP_30270,6819.74,19.03
EMP_30271,5033.01,2.38
EMP_30272,6832.86,12.53
EMP_30273,5644.98,6.62
EMP_30274,3395.47,16.33
EMP_30275,6623.97,8.88
EMP_30276,5588.34,0.25
EMP_30277,6245.52,13.83
EMP_30278,4866.1,5.87
EMP_30279,4689.19,18.64
EMP_30280,6314.82,12.0
EMP_30281,5538.8,5.6
EMP_30282,9448.56,15.18
EMP_30283,7597.46,7.07
EMP_30284,7090.01,13.15
EMP_30285,5645.04,0.0
EMP_30286,1947.95,6.11
EMP_30287,4384.81,13.96
EMP_30288,4705.41,10.98
EMP_30289,5450.03,12.74
EMP_30290,5933.28,7.62
EMP_30291,7312.15,14.42
EMP_30292,6546.29,12.62
EMP_30293,8318.41,7.2
EMP_30294,5376.2,10.92
EMP_30295,6514.33,11.27
EMP_30296,6687.69,8.21
EMP_30297,6491.45,6.71
EMP_30298,8563.78,8.34
EMP_30299,7607.55,16.02
EMP_30300,3361.19,10.96
EMP_30301,5771.34,9.37
EMP_30302,5972.05,7.83
EMP_30303,10303.08,10.42
EMP_30304,5340.42,14.26
EMP_30305,4035.03,6.14
EMP_30306,6876.65,6.88
EMP_30307,6993.97,14.88
EMP_30308,5852.45,8.98
EMP_30309,5559.48,10.48
EMP_30310,7897.81,10.53
EMP_30311,4292.8,9.82
EMP_30312,5318.09,4.28
EMP_30313,4955.7,7.14
EMP_30314,8187.79,17.82
EMP_30315,6570.99,19.75
EMP_30316,3870.01,20.6
EMP_30317,4070.99,1.85
EMP_30318,9746.83,10.33
EMP_30319,8166.44,13.33
EMP_30320,7683.1,11.11
EMP_30321,6024.49,7.45
EMP_30322,9016.95,7.85
EMP_30323,3793.19,16.09
EMP_30324,7505.94,4.61
EMP_30325,5113.45,14.61
EMP_30326,5502.21,14.06
EMP_30327,7451.58,19.32
EMP_30328,5712.88,19.58
EMP_30329,5130.6,6.5
EMP_30330,5009.68,17.77
EMP_30331,2027.31,3.32
EMP_30332,7526.41,13.21
EMP_30333,3986.74,16.51
EMP_30334,9716.82,10.93
EMP_30335,5424.77,18.13
EMP_30336,8618.88,8.23
EMP_30337,2381.94,2.57
EMP_30338,7462.97,0.0
EMP_30339,7977.11,12.73
EMP_30340,8607.13,12.75
EMP_30341,2943.92,15.22
EMP_30342,4594.56,9.68
EMP_30343,7153.02,16.53
EMP_30344,6296.88,16.35
EMP_30345,6586.72,0.0
EMP_30346,5279.43,13.22
EMP_30347,9101.6,0.0
EMP_30348,11216.93,11.94
EMP_30349,6207.96,10.29
EMP_30350,6906.84,14.0
EMP_30351,6112.49,7.63
EMP_30352,8568.11,14.5
EMP_30353,7658.23,6.19
EMP_30354,3867.24,0.36
EMP_30355,4774.6,3.94
EMP_30356,3981.41,11.19
EMP_30357,11389.64,10.28
EMP_30358,7270.62,7.85
EMP_30359,4808.63,18.42
EMP_30360,4648.9,0.46
EMP_30361,7610.46,7.22
EMP_30362,7809.84,9.22
EMP_30363,7596.22,15.5
EMP_30364,5148.89,10.06
EMP_30365,6611.69,19.55
EMP_30366,6221.83,6.04
EMP_30367,4127.48,9.73
EMP_30368,4147.01,8.96
EMP_30369,6823.93,5.82
EMP_30370,6392.9,16.05
EMP_30371,7106.7,9.95
EMP_30372,7582.05,16.86
EMP_30373,8998.77,14.57
EMP_30374,4448.19,16.2
EMP_30375,7260.47,20.05
EMP_30376,7498.4,12.62
EMP_30377,5375.74,7.33
EMP_30378,6243.73,0.0
EMP_30379,5426.88,0.0
EMP_30380,10217.18,15.62
EMP_30381,6209.71,11.79
EMP_30382,6903.01,7.56
EMP_30383,5472.03,11.16
EMP_30384,5040.73,11.96
EMP_30385,3395.99,7.11
EMP_30386,8199.74,10.57
EMP_30387,7536.87,8.66
EMP_30388,5397.81,10.72
EMP_30389,4199.26,11.63
EMP_30390,6359.82,5.02
EMP_30391,5004.61,4.75
EMP_30392,5555.91,7.27
EMP_30393,3472.88,11.84
EMP_30394,6434.14,15.98
EMP_30395,6474.01,14.86
EMP_30396,8189.45,17.58
EMP_30397,5698.52,17.84
EMP_30398,5332.88,6.24
EMP_30399,2886.48,16.59
EMP_30400,8201.92,19.4
EMP_30401,7785.65,12.02
EMP_30402,6057.48,10.07
EMP_30403,3341.54,15.2
EMP_30404,3570.95,13.16
EMP_30405,4905.79,5.04
EMP_30406,7930.45,16.09
EMP_30407,6580.68,9.62
EMP_30408,3013.29,12.18
EMP_30409,6808.42,15.94
EMP_30410,4321.71,13.2
EMP_30411,4955.58,9.77
EMP_30412,7943.48,13.94
EMP_30413,7531.01,15.44
EMP_30414,8186.2,15.39
EMP_30415,5953.73,6.71
EMP_30416,7766.05,17.48
EMP_30417,4827.73,8.99
EMP_30418,5484.87,20.04
EMP_30419,5347.41,9.37
EMP_30420,6047.73,0.0
EMP_30421,3427.02,10.98
EMP_30422,5549.99,13.56
EMP_30423,8903.31,5.16
EMP_30424,3814.94,11.26
EMP_30425,3341.36,3.98
EMP_30426,3502.62,15.97
EMP_30427,11323.72,17.03
EMP_30428,6929.7,8.98
EMP_30429,5459.47,3.61
EMP_30430,6136.64,0.0
EMP_30431,6455.28,7.32
EMP_30432,4719.1,8.67
EMP_30433,4965.57,10.77
EMP_30434,5684.63,6.38
EMP_30435,4550.49,15.65
EMP_30436,5206.13,11.42
EMP_30437,6706.18,7.5
EMP_30438,4005.69,6.8
EMP_30439,11219.9,9.96
EMP_30440,7506.31,6.76
EMP_30441,3459.83,0.54
EMP_30442,1500.0,1.44
EMP_30443,4624.99,6.48
EMP_30444,7368.72,19.91
EMP_30445,6980.94,13.25
EMP_30446,5778.3,12.53
EMP_30447,4797.12,3.79
EMP_30448,4191.74,13.44
EMP_30449,5194.83,18.76
EMP_30450,3975.24,8.45
EMP_30451,5202.24,11.21
EMP_30452,8661.9,13.04
EMP_30453,4457.52,12.27
EMP_30454,7221.76,9.63
EMP_30455,7526.85,8.55
EMP_30456,3840.8,4.36
EMP_30457,4313.26,2.15
EMP_30458,8137.89,11.11
EMP_30459,4148.47,11.18
EMP_30460,5885.03,15.17
EMP_30461,10079.97,11.46
EMP_30462,7959.66,5.43
EMP_30463,6170.46,14.37
EMP_30464,7681.46,12.07
EMP_30465,5888.16,0.0
EMP_30466,8036.46,8.3
EMP_30467,1907.47,0.0
EMP_30468,5721.47,0.0
EMP_30469,1827.32,6.63
EMP_30470,6322.71,6.04
EMP_30471,5527.64,0.0
EMP_30472,8721.46,2.96
EMP_30473,7423.65,14.25
EMP_30474,4947.82,6.58
EMP_30475,5187.57,7.91
EMP_30476,6761.39,12.32
EMP_30477,4854.88,10.9
EMP_30478,5935.25,2.76
EMP_30479,8633.4,2.95
EMP_30480,4341.74,14.42
EMP_30481,5104.65,1.61
EMP_30482,5385.14,2.9
EMP_30483,12316.15,20.88
EMP_30484,7216.49,9.24
EMP_30485,8264.14,9.61
EMP_30486,7536.25,7.29
EMP_30487,7670.79,12.34
EMP_30488,6947.15,14.94
EMP_30489,6730.54,4.53
EMP_30490,3098.51,4.34
EMP_30491,6715.73,19.5
EMP_30492,5783.31,8.7
EMP_30493,7090.91,3.08
EMP_30494,5858.28,10.77
EMP_30495,7526.33,6.56
EMP_30496,7879.87,14.15
EMP_30497,1500.0,9.97
EMP_30498,5132.21,8.51
EMP_30499,2285.23,14.07
EMP_30500,6477.89,14.04
EMP_30501,5398.58,14.84
EMP_30502,8711.66,10.39
EMP_30503,6414.49,10.38
EMP_30504,5028.94,7.38
EMP_30505,7877.14,8.15
EMP_30506,5363.6,9.34
EMP_30507,5004.0,10.74
EMP_30508,6787.25,9.36
EMP_30509,9225.94,14.04
EMP_30510,7707.1,17.53
EMP_30511,7133.86,13.2
EMP_30512,11501.9,13.66
EMP_30513,4535.18,6.72
EMP_30514,4490.56,10.2
EMP_30515,6291.14,9.3
EMP_30516,9030.05,13.86
EMP_30517,4116.63,0.0
EMP_30518,9509.15,7.7
EMP_30519,3121.76,5.23
EMP_30520,5757.56,5.15
EMP_30521,6346.93,12.34
EMP_30522,4234.74,12.7
EMP_30523,4757.53,12.73
EMP_30524,7593.26,13.34
EMP_30525,8883.11,15.79
EMP_30526,1770.78,13.17
EMP_30527,6360.47,6.18
EMP_30528,5773.38,19.89
EMP_30529,6214.79,12.49
EMP_30530,5366.47,6.78
EMP_30531,3419.03,3.72
EMP_30532,9084.59,4.93
EMP_30533,8318.66,5.05
EMP_30534,5792.02,1.15
EMP_30535,5023.37,7.42
EMP_30536,4781.12,14.9
EMP_30537,1500.0,6.48
EMP_30538,6707.64,13.95
EMP_30539,7560.65,10.78
EMP_30540,6275.8,15.16
EMP_30541,5827.33,14.03
EMP_30542,6266.77,4.29
EMP_30543,4293.55,8.19
EMP_30544,5000.89,11.36
EMP_30545,5667.33,16.97
EMP_30546,7393.35,8.74
EMP_30547,8757.72,18.26
EMP_30548,5541.7,15.06
EMP_30549,3910.43,2.99
EMP_30550,6071.29,14.68
EMP_30551,10022.98,9.12
EMP_30552,4084.39,6.7
EMP_30553,7771.68,6.4
EMP_30554,8671.92,8.99
EMP_30555,5279.97,5.36
EMP_30556,4598.55,12.71
EMP_30557,7149.91,13.7
EMP_30558,6706.43,7.83
EMP_30559,7389.55,9.75
EMP_30560,10147.42,13.16
EMP_30561,6334.09,16.14
EMP_30562,3615.55,10.24
EMP_30563,6133.28,2.93
EMP_30564,6483.11,11.58
EMP_30565,8534.34,9.28
EMP_30566,5606.47,17.85
EMP_30567,5181.86,15.11
EMP_30568,3257.61,9.93
EMP_30569,7094.83,7.21
EMP_30570,12696.41,14.87
EMP_30571,5554.82,14.37
EMP_30572,6903.91,19.22
EMP_30573,4904.33,5.47
EMP_30574,3437.43,10.76
EMP_30575,6868.47,5.44
EMP_30576,6056.38,10.98
EMP_30577,1500.0,8.63
EMP_30578,9220.06,8.97
EMP_30579,6831.93,9.85
EMP_30580,6147.79,4.36
EMP_30581,5156.05,13.84
EMP_30582,6810.59,15.14
EMP_30583,6902.79,10.34
EMP_30584,6802.64,6.78
EMP_30585,8135.99,7.02
EMP_30586,8590.54,14.05
EMP_30587,10011.19,13.33
EMP_30588,4326.32,8.68
EMP_30589,4853.16,11.6
EMP_30590,6722.36,9.86
EMP_30591,4441.82,15.94
EMP_30592,4763.97,8.45
EMP_30593,6950.46,11.65
EMP_30594,7801.68,14.67
EMP_30595,8551.86,17.51
EMP_30596,5614.77,3.93
EMP_30597,6926.31,14.06
EMP_30598,6485.52,8.57
EMP_30599,6035.31,0.84
EMP_30600,4367.98,6.59
EMP_30601,4113.58,8.06
EMP_30602,7333.35,1.28
EMP_30603,4334.36,11.49
EMP_30604,2446.16,9.38
EMP_30605,5936.48,15.02
EMP_30606,8910.48,17.31
EMP_30607,1500.0,2.54
EMP_30608,5423.34,15.8
EMP_30609,7350.43,11.7
EMP_30610,2353.01,12.13
EMP_30611,5573.33,8.23
EMP_30612,3721.09,11.62
EMP_30613,3985.64,9.74
EMP_30614,5195.16,9.19
EMP_30615,3753.7,11.97
EMP_30616,3587.4,7.57
EMP_30617,5881.54,10.08
EMP_30618,10454.28,8.16
EMP_30619,7515.49,4.66
EMP_30620,8021.07,12.72
EMP_30621,7594.52,6.21
EMP_30622,4604.97,6.23
EMP_30623,6621.66,9.49
EMP_30624,8195.39,9.81
EMP_30625,7656.67,19.9
EMP_30626,6389.1,12.0
EMP_30627,7040.09,6.5
EMP_30628,10925.75,10.27
EMP_30629,7678.89,14.78
EMP_30630,5369.68,3.16
EMP_30631,5851.93,11.08
EMP_30632,3891.7,3.75
EMP_30633,10694.07,13.2
EMP_30634,9207.74,4.96
EMP_30635,6166.43,5.39
EMP_30636,10361.64,6.93
EMP_30637,7264.8,5.8
EMP_30638,5138.31,4.98
EMP_30639,7812.91,8.24
EMP_30640,6797.29,16.81
EMP_30641,7675.71,16.22
EMP_30642,3261.82,15.73
EMP_30643,4379.37,0.0
EMP_30644,8976.94,15.47
EMP_30645,9386.27,9.22
EMP_30646,8830.23,3.18
EMP_30647,10437.29,5.47
EMP_30648,7154.74,11.58
EMP_30649,7014.17,0.0
EMP_30650,4173.59,4.77
EMP_30651,4838.94,12.95
EMP_30652,2023.48,15.33
EMP_30653,5357.03,15.58
EMP_30654,1882.95,0.0
EMP_30655,8161.93,9.57
EMP_30656,6776.8,13.34
EMP_30657,1947.66,8.19
EMP_30658,5620.27,11.14
EMP_30659,9935.31,9.93
EMP_30660,5748.67,19.92
EMP_30661,4003.26,19.52
EMP_30662,2429.0,10.19
EMP_30663,2488.71,11.14
EMP_30664,7071.16,17.68
EMP_30665,5132.25,8.43
EMP_30666,5298.01,5.62
EMP_30667,5140.51,15.66
EMP_30668,5719.52,3.96
EMP_30669,3545.67,5.87
EMP_30670,6632.21,8.02
EMP_30671,3154.59,9.21
EMP_30672,4488.32,9.96
EMP_30673,8021.66,4.89
EMP_30674,6752.41,15.25
EMP_30675,7371.36,7.84
EMP_30676,10300.78,10.68
EMP_30677,5880.69,14.43
EMP_30678,6042.92,4.59
EMP_30679,5471.36,7.87
EMP_30680,5113.17,8.5
EMP_30681,3978.82,13.75
EMP_30682,6168.13,12.59
EMP_30683,6710.1,21.0
EMP_30684,6821.54,10.09
EMP_30685,6128.73,13.89
EMP_30686,7852.34,11.24
EMP_30687,6058.87,14.07
EMP_30688,5181.4,8.82
EMP_30689,4146.02,16.2
EMP_30690,2902.05,9.84
EMP_30691,8920.83,4.46
EMP_30692,4601.89,7.58
EMP_30693,4148.67,5.57
EMP_30694,5164.92,19.16
EMP_30695,5443.22,10.61
EMP_30696,9277.02,11.95
EMP_30697,5343.71,7.7
EMP_30698,11266.77,5.91
EMP_30699,6127.39,7.16
EMP_30700,10114.06,15.23
EMP_30701,7787.86,13.17
EMP_30702,6722.07,9.81
EMP_30703,9155.7,5.76
EMP_30704,8244.46,22.85
EMP_30705,7269.36,0.12
EMP_30706,10635.19,5.5
EMP_30707,5003.21,14.19
EMP_30708,4010.17,8.63
EMP_30709,4647.54,14.74
EMP_30710,9504.55,6.42
EMP_30711,8901.52,6.77
EMP_30712,4949.48,3.35
EMP_30713,1500.0,9.43
EMP_30714,5588.31,17.29
EMP_30715,3973.47,4.08
EMP_30716,5012.13,4.62
EMP_30717,3891.18,0.0
EMP_30718,2780.92,12.31
EMP_30719,9766.41,14.73
EMP_30720,4632.66,11.59
EMP_30721,8825.34,5.75
EMP_30722,5557.26,5.98
EMP_30723,3738.39,7.73
EMP_30724,7018.14,5.47
EMP_30725,5217.89,12.58
EMP_30726,5585.8,6.34
EMP_30727,6289.81,17.07
EMP_30728,4375.57,2.26
EMP_30729,2757.73,5.34
EMP_30730,5897.46,11.56
EMP_30731,7927.84,11.84
EMP_30732,4196.82,6.78
EMP_30733,6307.92,4.64
EMP_30734,9011.01,18.95
EMP_30735,5820.47,8.14
EMP_30736,6172.19,0.0
EMP_30737,6110.42,12.33
EMP_30738,4635.31,11.21
EMP_30739,4013.29,10.09
EMP_30740,4021.48,14.62
EMP_30741,6736.37,8.55
EMP_30742,7515.74,10.03
EMP_30743,7610.16,0.79
EMP_30744,5242.91,7.41
EMP_30745,8186.62,12.57
EMP_30746,6614.73,6.67
EMP_30747,6141.48,16.38
EMP_30748,1500.0,12.96
EMP_30749,4365.18,17.63
EMP_30750,2957.8,11.36
EMP_30751,7254.15,10.04
EMP_30752,6190.07,9.81
EMP_30753,3856.03,15.79
EMP_30754,6608.73,11.29
EMP_30755,3153.02,11.46
EMP_30756,3912.47,3.48
EMP_30757,4579.56,9.28
EMP_30758,7080.27,17.12
EMP_30759,8798.88,8.93
EMP_30760,4827.98,11.14
EMP_30761,8644.92,10.41
EMP_30762,6094.81,12.87
EMP_30763,6472.28,0.0
EMP_30764,5872.39,4.4
EMP_30765,5605.37,4.54
EMP_30766,6878.6,9.8
EMP_30767,7480.64,12.46
EMP_30768,4230.78,10.34
EMP_30769,5621.4,16.83
EMP_30770,9338.55,6.86
EMP_30771,6354.38,14.02
EMP_30772,6573.39,9.56
EMP_30773,8334.54,11.2
EMP_30774,4997.51,14.99
EMP_30775,5932.08,4.34
EMP_30776,7633.69,4.0
EMP_30777,8477.8,9.73
EMP_30778,1500.0,5.77
EMP_30779,4526.66,17.54
EMP_30780,4003.27,10.3
EMP_30781,5752.35,3.06
EMP_30782,4154.65,1.48
EMP_30783,7328.21,1.21
EMP_30784,6344.82,11.18
EMP_30785,7778.38,6.73
EMP_30786,7906.02,15.32
EMP_30787,7358.17,9.81
EMP_30788,5328.42,6.67
EMP_30789,6208.56,10.43
EMP_30790,5078.25,14.19
EMP_30791,3270.53,7.49
EMP_30792,7907.58,9.5
EMP_30793,5831.87,10.56
EMP_30794,2994.78,8.34
EMP_30795,7073.9,3.36
EMP_30796,5552.1,7.11
EMP_30797,1880.39,17.27
EMP_30798,3252.54,17.32
EMP_30799,4598.78,7.04
EMP_30800,6421.02,6.05
EMP_30801,7576.04,9.66
EMP_30802,7507.54,7.83
EMP_30803,7205.73,14.9
EMP_30804,5931.28,25.19
EMP_30805,9444.46,8.04
EMP_30806,7399.74,11.88
EMP_30807,6444.21,8.38
EMP_30808,7133.18,6.11
EMP_30809,5201.93,11.46
EMP_30810,5885.51,0.0
EMP_30811,1836.09,9.25
EMP_30812,5226.5,8.97
EMP_30813,9519.78,10.63
EMP_30814,6296.75,16.15
EMP_30815,6213.48,7.04
EMP_30816,7997.21,8.44
EMP_30817,6715.65,13.79
EMP_30818,4427.03,12.14
EMP_30819,6047.32,11.96
EMP_30820,3729.56,10.5
EMP_30821,6367.22,4.17
EMP_30822,4324.5,0.5
EMP_30823,7856.59,7.84
EMP_30824,4979.52,6.7
EMP_30825,4350.59,8.35
EMP_30826,5774.34,9.61
EMP_30827,6730.78,11.67
EMP_30828,3585.34,8.36
EMP_30829,4957.47,10.76
EMP_30830,6210.32,14.81
EMP_30831,8676.74,15.16
EMP_30832,1500.0,6.95
EMP_30833,7230.33,12.15
EMP_30834,5232.87,8.23
EMP_30835,5010.78,3.17
EMP_30836,4637.75,11.17
EMP_30837,5272.21,8.05
EMP_30838,7241.63,16.21
EMP_30839,4926.43,4.82
EMP_30840,9317.18,6.91
EMP_30841,7247.73,6.9
EMP_30842,6395.94,0.68
EMP_30843,5667.89,2.31
EMP_30844,8379.71,12.03
EMP_30845,8672.04,8.96
EMP_30846,3677.24,10.32
EMP_30847,4596.2,7.64
EMP_30848,7269.26,13.22
EMP_30849,7873.36,1.12
EMP_30850,5399.32,17.09
EMP_30851,4515.11,10.95
EMP_30852,6157.23,5.16
EMP_30853,8953.39,12.49
EMP_30854,6082.07,10.3
EMP_30855,3472.12,7.19
EMP_30856,6219.17,13.04
EMP_30857,7565.5,11.09
EMP_30858,5797.25,10.13
EMP_30859,8516.33,12.98
EMP_30860,7731.7,18.01
EMP_30861,5876.48,14.01
EMP_30862,6086.29,16.05
EMP_30863,2316.48,12.61
EMP_30864,8420.45,2.42
EMP_30865,5340.97,7.1
EMP_30866,5200.09,10.2
EMP_30867,4900.29,8.77
EMP_30868,6913.4,15.41
EMP_30869,3742.61,6.99
EMP_30870,4031.65,9.35
EMP_30871,5894.95,0.92
EMP_30872,4746.97,16.0
EMP_30873,6670.47,8.29
EMP_30874,4820.22,8.44
EMP_30875,9190.07,8.26
EMP_30876,7386.92,6.75
EMP_30877,7361.77,2.43
EMP_30878,4790.08,4.29
EMP_30879,10811.36,10.83
EMP_30880,5121.98,9.94
EMP_30881,4572.38,4.41
EMP_30882,7413.49,0.36
EMP_30883,6390.46,12.24
EMP_30884,4363.23,0.0
EMP_30885,10391.69,14.37
EMP_30886,7951.2,18.7
EMP_30887,6008.01,16.56
EMP_30888,10802.22,19.06
EMP_30889,7621.56,9.7
EMP_30890,5976.2,4.45
EMP_30891,10562.88,8.87
EMP_30892,7317.97,13.63
EMP_30893,7230.49,2.34
EMP_30894,5227.3,7.76
EMP_30895,6098.83,5.96
EMP_30896,5178.61,11.91
EMP_30897,8879.47,6.89
EMP_30898,2781.17,16.63
EMP_30899,8731.74,8.47
EMP_30900,4245.31,17.76
EMP_30901,5884.16,14.01
EMP_30902,5409.57,4.23
EMP_30903,4959.7,8.35
EMP_30904,7379.57,19.06
EMP_30905,5989.62,11.81
EMP_30906,4664.6,12.56
EMP_30907,6307.99,16.28
EMP_30908,4607.83,12.75
EMP_30909,4924.45,16.26
EMP_30910,3005.47,5.15
EMP_30911,5099.38,4.53
EMP_30912,6988.41,10.58
EMP_30913,6074.25,9.94
EMP_30914,9630.13,16.69
EMP_30915,11225.63,6.72
EMP_30916,5071.56,15.42
EMP_30917,4333.36,8.74
EMP_30918,8259.63,15.28
EMP_30919,6670.42,11.64
EMP_30920,8271.75,2.96
EMP_30921,6797.66,13.89
EMP_30922,5611.28,0.2
EMP_30923,5622.63,13.28
EMP_30924,6865.55,15.45
EMP_30925,5577.77,10.28
EMP_30926,8439.0,10.3
EMP_30927,3395.33,5.83
EMP_30928,8428.29,15.13
EMP_30929,2253.2,15.15
EMP_30930,6290.2,5.02
EMP_30931,5337.91,1.5
EMP_30932,2967.29,1.09
EMP_30933,1879.96,11.56
EMP_30934,3804.97,7.02
EMP_30935,6091.37,12.88
EMP_30936,4795.63,18.61
EMP_30937,3918.1,4.68
EMP_30938,8704.56,4.93
EMP_30939,3535.63,15.44
EMP_30940,7358.23,7.6
EMP_30941,4222.01,17.04
EMP_30942,3754.39,9.78
EMP_30943,4792.32,4.44
EMP_30944,7239.83,13.56
EMP_30945,3257.07,8.61
EMP_30946,6574.91,9.87
EMP_30947,4078.48,15.11
EMP_30948,4438.47,9.68
