employee_id,hire_date,termination_date,is_active,tenure_years,last_promotion_date,last_training_date
EMP_17896,2024-02-15,,True,1.88,,
EMP_17897,2014-03-17,,True,11.79,,2024-10-26
EMP_17898,2011-07-15,2015-09-16,False,4.17,,
EMP_17899,2013-09-18,,True,12.28,2016-09-25,
EMP_17900,2010-12-10,2011-04-25,False,0.37,2012-01-31,2024-05-22
EMP_17901,2013-10-11,,True,12.22,,2024-04-04
EMP_17902,2018-01-27,,True,7.93,2020-04-22,2024-12-11
EMP_17903,2023-10-26,,True,2.18,,2023-12-29
EMP_17904,2012-04-25,,True,13.68,,2024-04-28
EMP_17905,2020-01-02,,True,6.0,2022-06-27,2024-12-20
EMP_17906,2019-06-20,,True,6.53,,2025-05-02
EMP_17907,2022-03-19,,True,3.79,2023-12-09,
EMP_17908,2013-06-24,,True,12.52,,2024-10-16
EMP_17909,2011-05-13,,True,14.64,2022-12-17,2025-01-04
EMP_17910,2023-07-03,,True,2.5,2025-01-20,2024-02-24
EMP_17911,2024-03-10,,True,1.81,2025-04-28,
EMP_17912,2017-12-25,2018-08-21,False,0.65,,2023-10-17
EMP_17913,2018-05-25,,True,7.6,,2023-12-19
EMP_17914,2024-09-03,2025-01-25,False,0.39,,2024-11-18
EMP_17915,2014-06-09,,True,11.56,2018-01-31,2024-05-17
EMP_17916,2018-08-19,,True,7.37,2020-12-07,2025-05-17
EMP_17917,2017-04-01,,True,8.75,,2024-12-21
EMP_17918,2024-12-11,2025-03-21,False,0.27,,2024-08-07
EMP_17919,2013-01-26,,True,12.93,,2024-07-24
EMP_17920,2015-06-29,2017-09-12,False,2.21,,
EMP_17921,2011-11-10,,True,14.14,,2024-03-16
EMP_17922,2016-11-23,,True,9.1,2021-11-13,2024-04-26
EMP_17923,2016-05-03,,True,9.66,2018-11-04,
EMP_17924,2014-10-26,,True,11.18,,
EMP_17925,2013-10-22,,True,12.19,,2024-10-20
EMP_17926,2024-10-19,,True,1.2,,
EMP_17927,2014-02-16,,True,11.87,,2025-01-09
EMP_17928,2017-03-11,,True,8.81,,2025-04-07
EMP_17929,2020-04-17,2022-11-23,False,2.6,,2024-11-28
EMP_17930,2020-02-05,,True,5.9,2023-11-13,
EMP_17931,2020-08-15,,True,5.38,2022-03-04,2023-11-09
EMP_17932,2013-07-19,2021-05-25,False,7.85,2024-01-13,2023-12-23
EMP_17933,2013-03-29,,True,12.76,,
EMP_17934,2023-08-04,,True,2.41,2024-12-27,2024-05-26
EMP_17935,2016-03-27,,True,9.76,,2025-04-17
EMP_17936,2020-02-03,2024-05-12,False,4.27,2025-03-06,
EMP_17937,2022-07-30,,True,3.42,2025-05-31,2024-03-02
EMP_17938,2019-12-03,2020-05-27,False,0.48,,2025-04-30
EMP_17939,2016-03-03,,True,9.83,,2024-03-07
EMP_17940,2010-07-18,,True,15.46,2020-01-31,2024-01-22
EMP_17941,2016-06-27,2019-05-01,False,2.84,,2023-10-15
EMP_17942,2016-08-04,,True,9.41,2021-12-22,2023-07-04
EMP_17943,2011-04-03,2022-03-03,False,10.92,,2025-06-06
EMP_17944,2019-09-29,2023-06-02,False,3.67,2023-02-13,2024-12-24
EMP_17945,2012-06-20,,True,13.53,2018-05-14,2025-02-14
EMP_17946,2018-10-14,,True,7.21,2021-01-08,
EMP_17947,2021-08-19,,True,4.37,2025-03-12,
EMP_17948,2022-01-23,,True,3.94,2023-05-02,2025-06-18
EMP_17949,2019-08-24,2023-07-20,False,3.9,,2024-10-23
EMP_17950,2022-06-14,2023-11-05,False,1.39,2025-05-01,2025-06-11
EMP_17951,2016-05-04,,True,9.66,2019-06-03,2023-08-23
EMP_17952,2012-06-20,,True,13.53,2018-07-21,2024-03-24
EMP_17953,2021-10-07,2024-05-05,False,2.58,2023-11-17,2023-12-15
EMP_17954,2010-12-26,,True,15.01,,2023-11-18
EMP_17955,2013-02-10,2016-08-13,False,3.5,,2024-06-22
EMP_17956,2024-10-27,,True,1.18,,2024-01-11
EMP_17957,2020-12-11,,True,5.05,,2024-09-16
EMP_17958,2024-06-20,,True,1.53,2025-06-20,
EMP_17959,2011-05-23,,True,14.61,,
EMP_17960,2020-06-14,2020-10-20,False,0.35,2023-07-26,2024-08-23
EMP_17961,2024-06-08,2024-07-18,False,0.11,,2023-09-16
EMP_17962,2024-03-07,,True,1.82,,2024-10-07
EMP_17963,2023-09-15,2024-12-03,False,1.22,,2024-08-02
EMP_17964,2010-03-08,2022-04-03,False,12.07,,
EMP_17965,2022-12-07,,True,3.07,,2023-12-06
EMP_17966,2017-03-12,,True,8.8,2024-05-16,
EMP_17967,2011-11-07,,True,14.15,,2024-03-11
EMP_17968,2016-05-17,2018-07-04,False,2.13,,
EMP_17969,2012-10-28,,True,13.17,2020-01-24,2024-07-13
EMP_17970,2013-07-28,,True,12.43,,2023-11-08
EMP_17971,2019-07-24,,True,6.44,2023-12-10,2025-06-02
EMP_17972,2014-07-09,,True,11.48,,2023-11-07
EMP_17973,2022-02-17,,True,3.87,2025-03-04,2025-02-10
EMP_17974,2021-09-23,,True,4.27,2025-02-02,2024-07-14
EMP_17975,2023-06-10,,True,2.56,2024-12-02,
EMP_17976,2014-10-31,,True,11.17,,2023-09-11
EMP_17977,2011-07-13,,True,14.47,2015-10-12,
EMP_17978,2020-04-19,,True,5.7,,
EMP_17979,2012-04-29,,True,13.67,,
EMP_17980,2015-09-21,,True,10.28,,2025-04-13
EMP_17981,2016-02-04,,True,9.91,2024-04-24,2024-05-12
EMP_17982,2010-01-04,2024-01-06,False,14.0,2012-04-20,
EMP_17983,2022-01-23,2025-06-16,False,3.39,2024-09-26,
EMP_17984,2020-02-06,,True,5.9,2021-06-16,
EMP_17985,2014-09-05,2025-02-26,False,10.48,2018-08-22,2025-05-13
EMP_17986,2023-05-27,,True,2.6,2025-06-10,2024-10-24
EMP_17987,2024-03-27,,True,1.76,,2024-11-19
EMP_17988,2016-08-22,2023-03-08,False,6.54,2018-09-11,2023-07-19
EMP_17989,2013-11-11,,True,12.14,2019-12-05,2023-09-26
EMP_17990,2012-07-31,,True,13.42,2025-02-05,2023-07-31
EMP_17991,2015-08-13,,True,10.38,2021-12-29,
EMP_17992,2011-04-22,,True,14.69,2016-08-15,2025-02-21
EMP_17993,2021-05-17,,True,4.62,2025-05-19,2024-10-26
EMP_17994,2010-11-05,,True,15.15,2024-12-05,2025-03-16
EMP_17995,2013-11-24,,True,12.1,,2024-06-23
EMP_17996,2018-11-25,,True,7.1,,2023-12-12
EMP_17997,2016-01-11,,True,9.97,,2025-04-02
EMP_17998,2023-01-26,,True,2.93,,2024-05-18
EMP_17999,2011-01-04,2019-11-07,False,8.84,2022-01-22,2023-08-01
EMP_18000,2018-08-06,,True,7.4,,2023-11-01
EMP_18001,2019-06-03,,True,6.58,,
EMP_18002,2010-08-31,,True,15.33,,
EMP_18003,2016-05-13,,True,9.63,,
EMP_18004,2011-11-12,,True,14.14,2023-07-25,2024-09-04
EMP_18005,2019-08-16,2022-07-28,False,2.95,,2025-01-14
EMP_18006,2015-11-07,,True,10.15,,
EMP_18007,2024-09-22,,True,1.27,,
EMP_18008,2016-04-03,,True,9.74,,2025-04-29
EMP_18009,2016-06-17,2024-12-05,False,8.47,2018-12-21,2024-05-27
EMP_18010,2010-07-09,,True,15.48,2014-04-21,
EMP_18011,2011-12-30,,True,14.0,2025-03-31,
EMP_18012,2024-08-18,,True,1.37,,2023-07-22
EMP_18013,2010-01-15,2013-11-18,False,3.84,,
EMP_18014,2018-12-10,2024-09-28,False,5.8,,
EMP_18015,2012-02-05,,True,13.9,2015-03-23,2024-09-21
EMP_18016,2020-06-25,,True,5.52,,2023-08-21
EMP_18017,2024-02-06,,True,1.9,,2023-11-16
EMP_18018,2022-06-22,2023-09-30,False,1.27,2023-07-01,2023-08-21
EMP_18019,2018-11-13,,True,7.13,2025-05-22,
EMP_18020,2012-04-11,,True,13.72,2020-04-21,2024-12-12
EMP_18021,2013-06-23,,True,12.52,2017-03-15,
EMP_18022,2020-04-26,,True,5.68,2023-08-09,
EMP_18023,2021-03-02,,True,4.83,2022-09-10,2024-02-07
EMP_18024,2016-06-24,,True,9.52,2022-08-25,2024-02-07
EMP_18025,2021-06-13,,True,4.55,,2025-01-29
EMP_18026,2024-11-30,,True,1.08,,
EMP_18027,2010-08-03,2017-08-04,False,7.0,2015-07-31,2025-01-22
EMP_18028,2019-11-16,2021-11-04,False,1.97,,2024-03-12
EMP_18029,2017-12-01,,True,8.08,,2023-11-30
EMP_18030,2017-07-08,,True,8.48,2025-03-17,
EMP_18031,2014-03-30,,True,11.76,2019-11-05,2023-08-21
EMP_18032,2019-03-10,,True,6.81,2025-04-23,2023-09-28
EMP_18033,2016-04-27,,True,9.68,,
EMP_18034,2021-01-18,2021-12-16,False,0.91,2025-04-07,
EMP_18035,2021-05-14,,True,4.63,,
EMP_18036,2011-05-25,,True,14.6,2025-06-02,2025-03-01
EMP_18037,2014-08-16,2021-12-28,False,7.37,,
EMP_18038,2019-07-15,,True,6.46,2023-07-05,
EMP_18039,2011-03-20,,True,14.78,,2025-02-02
EMP_18040,2024-05-18,,True,1.62,2025-05-21,
EMP_18041,2017-04-24,,True,8.69,2020-08-19,2023-12-25
EMP_18042,2021-02-10,,True,4.89,,
EMP_18043,2016-04-29,,True,9.67,2018-03-09,
EMP_18044,2023-09-21,,True,2.28,2025-05-30,2024-03-18
EMP_18045,2019-04-15,,True,6.71,2024-09-28,
EMP_18046,2013-10-23,,True,12.19,,2024-03-03
EMP_18047,2022-03-10,,True,3.81,2024-04-11,2023-12-27
EMP_18048,2020-12-11,,True,5.05,2023-01-13,2024-10-29
EMP_18049,2011-04-22,2011-07-12,False,0.22,2015-01-03,2023-12-08
EMP_18050,2023-01-16,,True,2.96,,2024-07-30
EMP_18051,2015-09-19,,True,10.28,2021-12-26,2024-03-06
EMP_18052,2024-11-25,2025-04-05,False,0.36,,2024-11-18
EMP_18053,2018-04-23,2018-08-12,False,0.3,,2025-05-01
EMP_18054,2018-04-17,,True,7.71,2019-09-14,2023-09-06
EMP_18055,2022-03-09,2023-03-10,False,1.0,,2024-06-15
EMP_18056,2022-01-28,,True,3.92,2025-01-02,2024-08-03
EMP_18057,2014-12-17,,True,11.04,,2025-06-28
EMP_18058,2022-06-09,2024-07-28,False,2.14,2024-10-08,2024-08-04
EMP_18059,2017-07-23,,True,8.44,,
EMP_18060,2010-06-12,,True,15.55,,2024-06-29
EMP_18061,2022-01-27,,True,3.93,,2024-03-20
EMP_18062,2019-01-26,,True,6.93,2024-06-03,
EMP_18063,2012-06-03,,True,13.58,2018-06-19,
EMP_18064,2017-06-01,2025-02-09,False,7.69,2023-02-19,2024-08-28
EMP_18065,2013-08-15,,True,12.38,,2025-04-09
EMP_18066,2016-03-13,,True,9.8,,2024-05-17
EMP_18067,2015-12-17,,True,10.04,2023-08-30,2025-02-01
EMP_18068,2024-06-29,2025-05-29,False,0.91,,2023-07-09
EMP_18069,2024-05-13,2024-06-26,False,0.12,,2023-07-05
EMP_18070,2012-07-15,,True,13.46,,2024-12-27
EMP_18071,2017-03-07,,True,8.82,2021-04-20,
EMP_18072,2013-12-24,,True,12.02,,
EMP_18073,2020-03-23,,True,5.77,2024-10-07,2024-01-27
EMP_18074,2021-12-27,2025-01-08,False,3.03,2023-11-21,2023-10-25
EMP_18075,2018-07-13,,True,7.47,,
EMP_18076,2016-01-31,2021-12-21,False,5.89,,2024-04-22
EMP_18077,2024-08-21,,True,1.36,,2024-03-26
EMP_18078,2019-05-26,,True,6.6,,2024-12-22
EMP_18079,2019-02-26,2020-02-25,False,1.0,2023-07-09,2025-04-21
EMP_18080,2021-02-10,2022-07-10,False,1.41,,
EMP_18081,2024-05-03,,True,1.66,2025-06-07,2024-05-11
EMP_18082,2021-09-27,,True,4.26,,
EMP_18083,2021-12-13,,True,4.05,2025-01-07,
EMP_18084,2011-03-10,,True,14.81,,2024-01-01
EMP_18085,2015-12-16,2018-07-20,False,2.59,,2025-06-18
EMP_18086,2014-01-03,,True,11.99,,
EMP_18087,2010-07-03,2022-01-05,False,11.51,,2023-10-22
EMP_18088,2010-05-16,,True,15.63,,2024-11-14
EMP_18089,2023-02-02,,True,2.91,,2025-05-06
EMP_18090,2010-12-20,,True,15.03,,2023-10-27
EMP_18091,2024-06-07,,True,1.57,2025-06-29,
EMP_18092,2018-01-12,,True,7.97,,2024-08-27
EMP_18093,2021-04-09,,True,4.73,,2024-12-25
EMP_18094,2023-01-01,2023-06-03,False,0.42,2024-02-08,2024-11-10
EMP_18095,2024-11-08,,True,1.14,,2025-03-13
EMP_18096,2022-05-28,,True,3.59,,2024-02-24
EMP_18097,2012-10-24,,True,13.19,2019-09-02,2024-11-10
EMP_18098,2015-06-03,,True,10.58,2017-07-07,2024-01-03
EMP_18099,2020-05-07,,True,5.65,,2024-01-02
EMP_18100,2020-03-21,,True,5.78,,2024-06-04
EMP_18101,2012-07-18,,True,13.45,,2024-08-28
EMP_18102,2024-03-20,,True,1.78,2025-04-01,2025-05-11
EMP_18103,2015-11-23,2018-09-28,False,2.85,2019-05-02,
EMP_18104,2019-05-06,2022-03-18,False,2.87,,2025-06-15
EMP_18105,2010-05-12,,True,15.64,,2024-12-27
EMP_18106,2016-06-25,,True,9.52,2022-10-03,2024-06-02
EMP_18107,2012-04-27,2014-09-25,False,2.41,,2024-08-30
EMP_18108,2019-07-28,,True,6.43,,2024-04-08
EMP_18109,2022-08-20,,True,3.36,,2024-12-30
EMP_18110,2015-04-02,,True,10.75,,
EMP_18111,2017-06-25,,True,8.52,,2023-09-16
EMP_18112,2020-08-15,,True,5.38,,2024-04-19
EMP_18113,2021-12-21,2023-02-19,False,1.16,2024-10-28,
EMP_18114,2018-02-13,,True,7.88,2025-02-26,2024-04-06
EMP_18115,2015-11-09,,True,10.14,2023-11-30,2025-01-18
EMP_18116,2020-07-02,2022-03-15,False,1.7,2021-09-05,
EMP_18117,2020-05-13,,True,5.63,,2024-01-17
EMP_18118,2021-02-24,,True,4.85,,2024-02-20
EMP_18119,2010-12-01,,True,15.08,,
EMP_18120,2022-12-02,2025-03-12,False,2.28,2024-03-21,
EMP_18121,2015-10-05,,True,10.24,2023-11-22,
EMP_18122,2013-05-01,2014-12-18,False,1.63,,2025-04-13
EMP_18123,2018-01-05,,True,7.99,2020-01-20,2023-07-14
EMP_18124,2017-03-17,,True,8.79,2023-11-27,
EMP_18125,2023-01-27,,True,2.93,2024-08-25,2024-08-22
EMP_18126,2024-02-02,,True,1.91,2025-06-01,2024-03-21
EMP_18127,2019-02-28,,True,6.84,2022-07-25,2024-12-27
EMP_18128,2019-04-23,,True,6.69,2022-12-27,2025-05-10
EMP_18129,2015-01-12,,True,10.97,,2024-02-03
EMP_18130,2012-07-22,,True,13.44,2018-08-19,2024-01-24
EMP_18131,2015-08-31,,True,10.34,,2024-03-01
EMP_18132,2018-04-12,,True,7.72,,2024-11-01
EMP_18133,2021-05-04,,True,4.66,,
EMP_18134,2015-11-07,2023-05-27,False,7.55,2018-05-03,2024-03-15
EMP_18135,2020-07-29,,True,5.42,,2025-01-29
EMP_18136,2022-08-09,2023-12-19,False,1.36,,2025-05-08
EMP_18137,2024-04-12,,True,1.72,,
EMP_18138,2017-08-31,,True,8.33,,2024-08-22
EMP_18139,2018-08-04,,True,7.41,2025-06-24,2024-02-25
EMP_18140,2023-09-02,,True,2.33,,2024-03-25
EMP_18141,2015-06-16,,True,10.54,,
EMP_18142,2010-08-06,,True,15.4,2012-12-20,2024-11-01
EMP_18143,2019-08-06,,True,6.4,2021-12-21,2025-06-20
EMP_18144,2024-10-24,,True,1.19,,2023-12-10
EMP_18145,2018-07-29,,True,7.43,2023-01-29,
EMP_18146,2022-11-05,,True,3.15,2023-11-19,
EMP_18147,2023-10-20,,True,2.2,2025-03-07,
EMP_18148,2017-01-29,,True,8.92,2021-07-21,2024-01-16
EMP_18149,2021-08-28,2022-11-08,False,1.2,2023-08-07,
EMP_18150,2017-08-30,,True,8.34,2024-11-10,
EMP_18151,2021-02-25,2022-08-14,False,1.46,,2024-11-05
EMP_18152,2013-07-07,,True,12.48,2022-01-07,
EMP_18153,2010-12-25,2024-08-20,False,13.65,,
EMP_18154,2016-03-23,,True,9.77,2024-12-30,2023-07-12
EMP_18155,2010-03-10,2021-11-20,False,11.7,2019-06-09,2024-05-26
EMP_18156,2015-07-19,,True,10.45,2023-04-14,2024-12-18
EMP_18157,2010-01-09,2010-03-04,False,0.15,2020-03-31,2023-08-23
EMP_18158,2010-10-08,,True,15.23,2013-10-21,2025-03-07
EMP_18159,2014-04-25,,True,11.69,2023-07-25,
EMP_18160,2024-07-20,,True,1.45,,2024-08-26
EMP_18161,2012-03-03,,True,13.83,,2024-09-20
EMP_18162,2010-11-03,2023-02-26,False,12.31,,2024-01-05
EMP_18163,2020-11-04,,True,5.16,2023-05-19,2023-12-01
EMP_18164,2010-05-26,,True,15.6,2024-04-25,2025-05-01
EMP_18165,2019-10-06,,True,6.24,2022-06-29,
EMP_18166,2011-03-19,,True,14.79,2016-07-11,
EMP_18167,2020-10-01,,True,5.25,,
EMP_18168,2010-11-05,,True,15.15,,
EMP_18169,2022-07-14,,True,3.47,2024-01-27,
EMP_18170,2020-05-05,2021-08-14,False,1.28,2023-02-19,
EMP_18171,2024-12-05,,True,1.07,,2024-08-08
EMP_18172,2022-10-23,,True,3.19,,
EMP_18173,2021-01-23,,True,4.94,2023-11-19,2025-02-20
EMP_18174,2016-08-15,,True,9.38,,2023-10-28
EMP_18175,2017-06-14,,True,8.55,,2025-04-14
EMP_18176,2021-05-12,2023-03-06,False,1.82,,2025-04-25
EMP_18177,2011-07-31,,True,14.42,,2025-02-27
EMP_18178,2013-06-22,,True,12.53,,2025-05-25
EMP_18179,2010-07-19,,True,15.45,2013-04-02,2025-03-11
EMP_18180,2013-11-09,,True,12.14,,
EMP_18181,2017-06-05,,True,8.57,,
EMP_18182,2020-06-21,2021-09-14,False,1.23,2025-01-27,2023-07-30
EMP_18183,2024-08-15,,True,1.38,,2024-03-07
EMP_18184,2022-10-04,,True,3.24,2025-06-26,
EMP_18185,2020-09-25,,True,5.26,2024-12-21,2024-01-12
EMP_18186,2019-02-02,,True,6.91,,2023-10-14
EMP_18187,2024-03-18,,True,1.79,2025-06-07,2025-02-22
EMP_18188,2022-07-15,,True,3.46,,
EMP_18189,2023-01-04,,True,2.99,2025-01-29,2024-10-17
EMP_18190,2018-01-24,,True,7.93,,
EMP_18191,2014-10-20,,True,11.2,2023-03-31,2024-10-18
EMP_18192,2010-01-05,,True,15.99,,
EMP_18193,2014-05-28,,True,11.59,2017-05-06,2025-06-08
EMP_18194,2019-10-07,,True,6.23,,2023-10-14
EMP_18195,2012-08-06,2019-07-23,False,6.96,,
EMP_18196,2012-10-15,,True,13.21,2022-05-24,2023-09-14
EMP_18197,2024-09-03,,True,1.33,,2023-12-23
EMP_18198,2024-07-16,,True,1.46,,2023-07-27
EMP_18199,2024-01-13,2024-08-22,False,0.61,,
EMP_18200,2013-09-04,,True,12.32,,2023-08-01
EMP_18201,2015-05-01,,True,10.67,,2024-08-17
EMP_18202,2014-03-01,,True,11.84,,2024-05-24
EMP_18203,2018-03-17,,True,7.79,,2023-07-25
EMP_18204,2013-12-09,,True,12.06,2021-11-26,
EMP_18205,2021-01-14,,True,4.96,,2024-04-15
EMP_18206,2012-11-03,,True,13.16,,2024-09-18
EMP_18207,2024-08-02,,True,1.41,,2023-10-13
EMP_18208,2010-01-02,,True,15.99,2025-02-25,2023-08-04
EMP_18209,2022-04-25,,True,3.69,,2025-05-16
EMP_18210,2011-06-14,2023-01-09,False,11.57,2020-12-09,2025-01-26
EMP_18211,2023-04-20,,True,2.7,2024-07-18,2023-08-20
EMP_18212,2015-10-31,,True,10.17,,
EMP_18213,2023-05-21,,True,2.61,2024-12-15,
EMP_18214,2019-09-25,,True,6.27,2025-04-01,2024-05-29
EMP_18215,2012-06-17,,True,13.54,2025-01-23,2024-07-31
EMP_18216,2014-02-18,,True,11.87,,
EMP_18217,2022-10-09,,True,3.23,2024-06-08,2025-03-01
EMP_18218,2015-01-20,2021-03-11,False,6.14,2021-05-08,
EMP_18219,2019-11-09,,True,6.14,2024-12-27,
EMP_18220,2019-07-08,,True,6.48,,
EMP_18221,2015-12-21,,True,10.03,2023-11-01,2025-05-23
EMP_18222,2017-10-10,,True,8.22,2019-03-11,
EMP_18223,2013-06-12,,True,12.55,,2024-07-28
EMP_18224,2020-04-14,2025-05-09,False,5.07,,
EMP_18225,2011-03-04,,True,14.83,2018-08-18,2023-11-30
EMP_18226,2010-12-10,,True,15.06,2017-07-11,2025-02-01
EMP_18227,2013-02-22,,True,12.85,,2024-07-16
EMP_18228,2020-02-12,,True,5.88,2024-08-04,2024-09-26
EMP_18229,2018-11-13,2019-07-27,False,0.7,,
EMP_18230,2023-05-24,,True,2.61,,2023-10-20
EMP_18231,2019-06-14,,True,6.55,2022-12-21,2024-12-11
EMP_18232,2017-05-06,2023-03-13,False,5.85,2022-02-26,2025-06-29
EMP_18233,2023-03-06,2023-06-11,False,0.27,,
EMP_18234,2024-01-22,,True,1.94,2025-04-19,2023-10-05
EMP_18235,2024-04-21,2025-05-25,False,1.09,2025-06-26,2025-02-27
EMP_18236,2021-10-24,2024-08-02,False,2.77,,2023-11-21
EMP_18237,2017-03-31,,True,8.75,,2023-12-27
EMP_18238,2012-01-02,,True,14.0,,2024-03-31
EMP_18239,2016-06-05,,True,9.57,,2023-10-21
EMP_18240,2015-02-12,,True,10.88,,2024-11-15
EMP_18241,2010-06-13,2013-08-07,False,3.15,,2023-08-09
EMP_18242,2023-09-01,2024-03-12,False,0.53,,2025-03-21
EMP_18243,2014-01-06,2014-05-09,False,0.34,2019-10-20,2023-09-17
EMP_18244,2023-01-20,,True,2.95,,
EMP_18245,2021-02-20,,True,4.86,,2025-04-18
EMP_18246,2014-03-20,,True,11.78,,2023-08-30
EMP_18247,2017-09-17,,True,8.29,2021-01-22,2024-03-01
EMP_18248,2024-05-10,,True,1.64,2025-05-16,2025-02-25
EMP_18249,2013-05-18,,True,12.62,,2023-12-08
EMP_18250,2017-06-21,,True,8.53,2022-02-24,2023-10-30
EMP_18251,2010-10-24,,True,15.19,2022-01-30,2025-02-12
EMP_18252,2018-06-09,2025-04-19,False,6.86,2025-04-20,2024-02-08
EMP_18253,2015-12-05,,True,10.07,2017-05-07,2024-11-01
EMP_18254,2014-02-15,,True,11.87,,2024-02-16
EMP_18255,2015-04-08,,True,10.73,,
EMP_18256,2016-02-23,,True,9.85,2018-09-03,2024-07-14
EMP_18257,2016-02-13,,True,9.88,,2024-08-30
EMP_18258,2011-11-09,2011-12-11,False,0.09,,2024-01-07
EMP_18259,2019-01-15,,True,6.96,2021-07-30,
EMP_18260,2021-12-24,,True,4.02,,2024-09-14
EMP_18261,2020-03-24,,True,5.77,,2024-08-20
EMP_18262,2024-08-26,,True,1.35,,
EMP_18263,2018-09-23,,True,7.27,2023-12-16,2024-11-20
EMP_18264,2021-02-11,,True,4.88,,2024-05-14
EMP_18265,2022-11-08,,True,3.15,2025-02-10,
EMP_18266,2014-06-03,,True,11.58,,2024-02-25
EMP_18267,2011-08-20,,True,14.37,,2025-05-20
EMP_18268,2013-01-28,,True,12.92,2014-06-11,
EMP_18269,2019-11-25,,True,6.1,2021-06-30,2023-12-21
EMP_18270,2023-05-06,,True,2.66,2025-03-29,2023-10-09
EMP_18271,2017-11-14,,True,8.13,2023-09-23,2024-06-02
EMP_18272,2023-06-11,,True,2.56,,2023-11-18
EMP_18273,2015-03-30,,True,10.76,2019-03-02,2024-04-11
EMP_18274,2014-12-29,,True,11.01,,2024-02-12
EMP_18275,2016-05-31,,True,9.59,,
EMP_18276,2022-07-27,,True,3.43,2024-03-03,
EMP_18277,2024-07-04,,True,1.49,,2024-03-06
EMP_18278,2022-01-08,,True,3.98,2025-01-10,2023-07-31
EMP_18279,2023-07-16,,True,2.46,,2024-01-09
EMP_18280,2020-06-08,,True,5.56,2023-04-28,2024-08-21
EMP_18281,2017-07-14,2018-11-25,False,1.37,2022-07-21,2025-01-04
EMP_18282,2014-09-08,,True,11.31,2023-11-06,
EMP_18283,2014-04-11,,True,11.72,2022-08-05,2023-12-05
EMP_18284,2016-06-29,,True,9.51,2023-07-31,2025-02-28
EMP_18285,2011-09-14,,True,14.3,,2023-08-11
EMP_18286,2019-11-13,,True,6.13,2020-12-22,2025-04-11
EMP_18287,2010-06-01,2013-01-15,False,2.63,,
EMP_18288,2014-05-22,,True,11.61,2022-10-24,2024-12-26
EMP_18289,2021-09-30,2022-03-18,False,0.46,2024-04-28,2023-08-14
EMP_18290,2023-06-15,,True,2.55,,
EMP_18291,2018-01-12,2020-06-08,False,2.4,,2024-10-18
EMP_18292,2022-08-03,,True,3.41,2024-03-02,2024-01-01
EMP_18293,2015-08-26,,True,10.35,,2023-11-14
EMP_18294,2021-10-28,,True,4.18,2025-04-23,2025-02-16
EMP_18295,2017-06-13,,True,8.55,,
EMP_18296,2016-08-16,,True,9.37,2023-06-04,
EMP_18297,2021-03-03,,True,4.83,2023-09-23,
EMP_18298,2020-01-21,,True,5.94,2021-02-23,2025-02-05
EMP_18299,2024-05-01,,True,1.67,,
EMP_18300,2018-05-24,2019-09-18,False,1.32,,2024-02-15
EMP_18301,2011-07-25,,True,14.44,2025-06-29,2023-12-29
EMP_18302,2022-01-10,,True,3.97,,
EMP_18303,2018-12-07,,True,7.07,2021-11-08,2024-01-04
EMP_18304,2021-02-01,,True,4.91,2022-11-05,2023-10-29
EMP_18305,2019-04-13,,True,6.72,,2024-08-28
EMP_18306,2010-03-25,,True,15.77,,
EMP_18307,2011-01-09,,True,14.98,2016-01-05,2024-03-03
EMP_18308,2011-10-10,,True,14.23,,
EMP_18309,2013-07-06,,True,12.49,2019-10-19,
EMP_18310,2012-06-28,,True,13.51,,
EMP_18311,2016-07-18,,True,9.45,,2023-08-15
EMP_18312,2012-11-22,2015-02-15,False,2.23,2021-04-26,2023-09-13
EMP_18313,2010-09-05,2018-06-25,False,7.8,,
EMP_18314,2014-08-18,,True,11.37,2016-01-01,
EMP_18315,2014-12-08,,True,11.06,,2023-09-10
EMP_18316,2020-07-24,,True,5.44,2025-05-21,
EMP_18317,2011-08-27,,True,14.35,,2023-09-04
EMP_18318,2023-07-25,,True,2.44,,
EMP_18319,2024-12-22,2025-05-23,False,0.42,,2024-05-05
EMP_18320,2019-05-30,,True,6.59,,2025-01-17
EMP_18321,2024-03-21,,True,1.78,2025-04-12,2025-03-15
EMP_18322,2020-04-11,,True,5.72,,2023-09-25
EMP_18323,2013-07-06,,True,12.49,,
EMP_18324,2017-10-18,,True,8.2,2019-08-06,2025-03-16
EMP_18325,2019-11-29,,True,6.09,,2024-02-18
EMP_18326,2018-02-01,2020-10-24,False,2.73,,2024-06-17
EMP_18327,2018-12-29,2023-10-27,False,4.83,2023-08-14,2023-10-26
EMP_18328,2020-10-29,2023-08-02,False,2.76,2023-03-13,2023-11-07
EMP_18329,2016-12-20,,True,9.03,,
EMP_18330,2010-01-25,2012-03-05,False,2.11,2023-08-11,2025-04-09
EMP_18331,2014-01-09,,True,11.98,,2025-01-17
EMP_18332,2013-03-22,,True,12.78,,2023-12-31
EMP_18333,2019-08-30,,True,6.34,2023-07-13,2024-07-07
EMP_18334,2015-10-02,,True,10.25,2016-12-17,2024-12-08
EMP_18335,2022-07-15,,True,3.46,,2025-03-20
EMP_18336,2010-08-24,,True,15.35,2013-06-04,
EMP_18337,2019-09-18,,True,6.29,,2023-09-15
EMP_18338,2014-06-02,,True,11.58,2021-07-29,2025-01-25
EMP_18339,2022-03-03,,True,3.83,,2024-09-23
EMP_18340,2024-05-15,,True,1.63,,2024-06-11
